name,navicode,latitude,longitude,type
스타벅스 강북삼성병원1층,3232A476,37.568546,126.967560,1
스타벅스 동숭길입구,3232A477,37.584236,127.002014,1
스타벅스 서울대치과병원,3232A478,37.577474,126.999891,1
스타벅스 서대문역,3232A479,37.566700,126.966290,1
스타벅스 숭례문북창,3232A480,37.561725,126.976838,1
스타벅스 을지로4가역,3232A481,37.566344,126.997533,1
스타벅스 동대문두타,3232A482,37.568925,127.008784,1
스타벅스 대한상공회의소R,3232A483,37.560938,126.973702,1
스타벅스 국립중앙의료원,3232A484,37.566516,127.006238,1
스타벅스 동국대,3232A485,37.561542,126.998437,1
스타벅스 신세계본점5F,3232A486,37.560951,126.981134,1
스타벅스 동대문공원,3232A487,37.565133,127.007191,1
스타벅스 을지로국제빌딩,3232A488,37.566952,126.982219,1
스타벅스 동대입구역,3232A489,37.559593,127.006142,1
스타벅스 신당역사거리,3232A490,37.565807,127.016430,1
스타벅스 연세세브란스,3232A491,37.557207,126.973540,1
스타벅스 회현역,3232A492,37.559472,126.980726,1
스타벅스 을지로경기빌딩,3232A493,37.567075,126.983146,1
스타벅스 을지로2가,3232A494,37.566347,126.988066,1
스타벅스 신세계본점6F,3232A495,37.560381,126.980758,1
스타벅스 서울중앙우체국,3232A496,37.561678,126.982117,1
스타벅스 한국프레스센터,3232A497,37.567248,126.978049,1
스타벅스 명동중앙로,3232A498,37.563749,126.985772,1
스타벅스 약수역,3232A499,37.555437,127.010725,1
스타벅스 중구저동,3232A500,37.564369,126.990338,1
스타벅스 명동길,3232A501,37.562070,126.985867,1
스타벅스 서소문로,3232A502,37.563006,126.974546,1
스타벅스 신당역,3232A503,37.565403,127.014352,1
스타벅스 명동메트로,3232A504,37.565118,126.983681,1
스타벅스 숭례문,3232A505,37.558745,126.973095,1
스타벅스 순화동더샵,3232A506,37.560061,126.971838,1
스타벅스 환구단,3232A507,37.564599,126.979230,1
스타벅스 무교동,3232A508,37.567928,126.979207,1
스타벅스 문화일보,3232A509,37.567123,126.968664,1
스타벅스 태평로,3232A510,37.562483,126.976793,1
스타벅스 퍼시픽타워,3232A511,37.561322,126.973026,1
스타벅스 남산단암,3232A512,37.558536,126.975459,1
스타벅스 황학캐슬,3232A513,37.571240,127.022905,1
스타벅스 을지로삼화타워,3232A514,37.566902,126.984707,1
스타벅스 소공로,3232A515,37.563727,126.980768,1
스타벅스 을지로한국빌딩,3232A516,37.565722,126.983290,1
스타벅스 시청,3232A517,37.566290,126.979808,1
스타벅스 명동역,3232A518,37.560862,126.983105,1
스타벅스 명동입구,3232A519,37.563319,126.982242,1
스타벅스 장충라운지R,3232A520,37.561037,127.007335,1
스타벅스 충무로,3232A521,37.561496,126.992823,1
스타벅스 이마트타워,3232A522,37.560743,126.972528,1
스타벅스 동호로,3232A523,37.553478,127.011305,1
스타벅스 무교로,3232A524,37.567221,126.979077,1
스타벅스 청계크리스탈스퀘어,3232A525,37.567900,126.989330,1
스타벅스 숭례문SG타워,3232A526,37.558129,126.974264,1
스타벅스 세종대로,3232A527,37.568678,126.976493,1
스타벅스 동대문디자인플라자,3232A528,37.567430,127.009758,1
스타벅스 별다방,3232A529,37.560201,126.982933,1
스타벅스 포포인츠명동,3232A530,37.565721,126.989343,1
스타벅스 명동남산,3232A531,37.560809,126.986397,1
스타벅스 명일역,3232A532,37.552555,127.143886,1
스타벅스 강동구청DT,3232A533,37.529388,127.123848,1
스타벅스 강동암사DT,3232A534,37.555116,127.129971,1
스타벅스 굽은다리역,3232A535,37.545312,127.143018,1
스타벅스 강동역,3232A536,37.536047,127.133086,1
스타벅스 둔촌동,3232A537,37.522642,127.133987,1
스타벅스 천호로데오,3232A538,37.537807,127.127309,1
스타벅스 천호이마트,3232A539,37.538984,127.125171,1
스타벅스 길동역,3232A540,37.538702,127.140140,1
스타벅스 상일동,3232A541,37.550948,127.174095,1
스타벅스 명일이마트,3232A542,37.554179,127.156134,1
스타벅스 상일동역,3232A543,37.557567,127.170764,1
스타벅스 천호사거리,3232A544,37.539702,127.123542,1
스타벅스 강일역,3232A545,37.557475,127.173511,1
스타벅스 올림픽공원북2문,3232A546,37.524183,127.128678,1
스타벅스 강동강일,3232A547,37.572195,127.174940,1
스타벅스 천호대로길동,3232A548,37.534651,127.137210,1
스타벅스 천호역,3232A549,37.537952,127.124579,1
스타벅스 구로디지털타워,3232A550,37.483472,126.896857,1
스타벅스 오류동역,3232A551,37.496216,126.844861,1
스타벅스 구로디지털로,3232A552,37.485699,126.895992,1
스타벅스 구로에이스,3232A553,37.484234,126.894561,1
스타벅스 구로하이엔드,3232A554,37.481618,126.893136,1
스타벅스 현대디큐브2F,3232A555,37.509453,126.889684,1
스타벅스 구로호텔,3232A556,37.483129,126.898859,1
스타벅스 현대디큐브B2,3232A557,37.509248,126.889981,1
스타벅스 구로고척,3232A558,37.497060,126.863150,1
스타벅스 구로NC,3232A559,37.501219,126.882798,1
스타벅스 구로오류DT,3232A560,37.488129,126.834492,1
스타벅스 구로구청,3232A561,37.493951,126.886761,1
스타벅스 고척아이파크,3232A562,37.499306,126.858221,1
스타벅스 신도림힐스테이트,3232A563,37.506860,126.884638,1
스타벅스 답십리역,3232A564,37.568466,127.051106,1
스타벅스 경희대삼거리,3232A565,37.591531,127.052017,1
스타벅스 외대정문,3232A566,37.595346,127.059030,1
스타벅스 신설동역,3232A567,37.576723,127.025545,1
스타벅스 회기역사거리,3232A568,37.590784,127.056098,1
스타벅스 장한평역,3232A569,37.562337,127.065511,1
스타벅스 경희대,3232A570,37.592881,127.052809,1
스타벅스 청량리역롯데캐슬스카이,3232A571,37.579249,127.045331,1
스타벅스 경동1960,3232A572,37.579614,127.038685,1
스타벅스 사이버한국외대,3232A573,37.596051,127.060761,1
스타벅스 청량리역사,3232A574,37.580565,127.048565,1
스타벅스 답십리초교사거리,3232A575,37.568254,127.057241,1
스타벅스 장안사거리,3232A576,37.572721,127.070093,1
스타벅스 서울숲역,3232A577,37.541869,127.044899,1
스타벅스 금호역,3232A578,37.547994,127.015334,1
스타벅스 뚝섬역,3232A579,37.546432,127.049042,1
스타벅스 황학사거리,3232A580,37.567598,127.023713,1
스타벅스 성수역,3232A581,37.543193,127.056943,1
스타벅스 상왕십리역,3232A582,37.565110,127.028020,1
스타벅스 왕십리역,3232A583,37.562754,127.033907,1
스타벅스 한양대,3232A584,37.557270,127.042165,1
스타벅스 엔터식스,3232A585,37.561758,127.038333,1
스타벅스 신금호역,3232A586,37.554967,127.020145,1
스타벅스 왕십리역9번출구,3232A587,37.560543,127.035267,1
스타벅스 성수,3232A588,37.544462,127.055413,1
스타벅스 옥수,3232A589,37.543030,127.013366,1
스타벅스 성수낙낙,3232A590,37.547326,127.066367,1
스타벅스 효창공원앞역,3232A591,37.539305,126.963060,1
스타벅스 서울역서부,3232A592,37.555165,126.968446,1
스타벅스 이태원역,3232A593,37.534273,126.994789,1
스타벅스 한강진역R,3232A594,37.537131,127.000980,1
스타벅스 용산역써밋R,3232A595,37.527586,126.965401,1
스타벅스 이촌,3232A596,37.518605,126.977271,1
스타벅스 신용산역,3232A597,37.528702,126.966757,1
스타벅스 용산파크타워,3232A598,37.523818,126.970389,1
스타벅스 남영동,3232A599,37.542831,126.972242,1
스타벅스 한남동R,3232A600,37.534850,127.010919,1
스타벅스 서울타워,3232A601,37.551102,126.988317,1
스타벅스 서울역동자동,3232A602,37.551752,126.972694,1
스타벅스 순천향입구,3232A603,37.533394,127.005630,1
스타벅스 숙대,3232A604,37.544605,126.967225,1
스타벅스 동빙고,3232A605,37.529005,126.991763,1
스타벅스 숙대입구역,3232A606,37.544226,126.971957,1
스타벅스 용산아이파크몰6F,3232A607,37.528907,126.964635,1
스타벅스 동부이촌동,3232A608,37.521110,126.969050,1
스타벅스 숙명여대정문,3232A609,37.544748,126.964842,1
스타벅스 용산해링턴스퀘어,3232A610,37.526538,126.967362,1
스타벅스 경리단길,3232A611,37.538540,126.987370,1
스타벅스 서울역사,3232A612,37.554157,126.971794,1
스타벅스 용산리첸시아,3232A613,37.538571,126.967409,1
스타벅스 용산전자랜드,3232A614,37.532861,126.961001,1
스타벅스 상봉,3232A615,37.597842,127.092509,1
스타벅스 중랑역,3232A616,37.593033,127.074736,1
스타벅스 중랑구청,3232A617,37.605389,127.095756,1
스타벅스 사가정역,3232A618,37.579594,127.087966,1
스타벅스 상봉역,3232A619,37.596890,127.086470,1
스타벅스 묵동,3232A620,37.615368,127.076633,1
스타벅스 양원역,3232A621,37.606654,127.106360,1
스타벅스 중화역,3232A622,37.601709,127.078411,1
스타벅스 김해진영DT,3232A623,35.306004,128.731753,1
스타벅스 신세계김해,3232A624,35.228483,128.873046,1
스타벅스 김해이마트,3232A625,35.229997,128.872136,1
스타벅스 김해대로DT,3232A626,35.227992,128.896545,1
스타벅스 김해외동DT,3232A627,35.229626,128.862948,1
스타벅스 김해율하,3232A628,35.176597,128.812782,1
스타벅스 김해삼계,3232A629,35.261527,128.871614,1
스타벅스 김해내동,3232A630,35.237152,128.867521,1
스타벅스 서김해IC DT,3232A631,35.203877,128.837971,1
스타벅스 김해주촌DT,3232A632,35.235283,128.843496,1
스타벅스 김해가야로DT,3232A633,35.240903,128.884341,1
스타벅스 장유대청,3232A634,35.190482,128.801459,1
스타벅스 장유율하,3232A635,35.171580,128.822641,1
스타벅스 진영신도시,3232A636,35.307409,128.735295,1
스타벅스 김해율하신도시,3232A637,35.170945,128.813901,1
스타벅스 김해금관대로DT,3232A638,35.239872,128.860901,1
스타벅스 밀양DT,3232A639,35.485327,128.751249,1
스타벅스 경남사천DT,3232A640,35.080980,128.083555,1
스타벅스 사천벌리,3232A641,34.941137,128.086381,1
스타벅스 진주평거,3232A642,35.172324,128.060063,1
스타벅스 진주칠암DT,3232A643,35.174907,128.092966,1
스타벅스 진주중안,3232A644,35.192930,128.083038,1
스타벅스 진주신안,3232A645,35.184372,128.068210,1
스타벅스 진주경상대,3232A646,35.152412,128.105714,1
스타벅스 진주초전DT,3232A647,35.197388,128.116032,1
스타벅스 진주혁신도시,3232A648,35.180806,128.143995,1
스타벅스 경상대칠암캠퍼스,3232A649,35.178526,128.093623,1
스타벅스 마산회원DT,3232A650,35.220657,128.574434,1
스타벅스 창원상남로,3232A651,35.221253,128.681235,1
스타벅스 마산역DT,3232A652,35.236200,128.580545,1
스타벅스 마산해안대로DT,3232A653,35.204510,128.580956,1
스타벅스 진해자은DT,3232A654,35.143793,128.706881,1
스타벅스 창원역DT,3232A655,35.257066,128.607861,1
스타벅스 창원호계DT,3232A656,35.261507,128.523036,1
스타벅스 창원마창대교,3232A657,35.170623,128.597273,1
스타벅스 삼성창원병원,3232A658,35.242565,128.592460,1
스타벅스 마산터미널,3232A659,35.238134,128.583270,1
스타벅스 진해용원,3232A660,35.101122,128.809896,1
스타벅스 창원리베라,3232A661,35.223387,128.680163,1
스타벅스 창원상남중앙,3232A662,35.222756,128.684363,1
스타벅스 창원상남동R,3232A663,35.224468,128.683955,1
스타벅스 신세계마산,3232A664,35.219363,128.586754,1
스타벅스 창원시티세븐,3232A665,35.240106,128.653535,1
스타벅스 경남대,3232A666,35.178461,128.558600,1
스타벅스 창원용지호수,3232A667,35.229881,128.681890,1
스타벅스 마산월남동DT,3232A668,35.185822,128.561226,1
스타벅스 마산봉암로DT,3232A669,35.218820,128.599318,1
스타벅스 진해경화역DT,3232A670,35.159251,128.691821,1
스타벅스 창원반림,3232A671,35.236043,128.671745,1
스타벅스 창원유니시티,3232A672,35.256510,128.625291,1
스타벅스 창원NC파크R,3232A673,35.223429,128.582693,1
스타벅스 창원중앙역,3232A674,35.238753,128.701406,1
스타벅스 진해부산신항,3232A675,35.088418,128.814739,1
스타벅스 창원경상대병원,3232A676,35.198899,128.706984,1
스타벅스 창원대로DT,3232A677,35.209562,128.683682,1
스타벅스 창원사파,3232A678,35.223059,128.700799,1
스타벅스 진해장천,3232A679,35.130839,128.703571,1
스타벅스 창원파티마병원,3232A680,35.236797,128.645831,1
스타벅스 창원내서,3232A681,35.249031,128.510681,1
스타벅스 마산진동DT,3232A682,35.114308,128.482418,1
스타벅스 통영이마트,3232A683,34.886598,128.417895,1
스타벅스 통영죽림,3232A684,34.882242,128.422815,1
스타벅스 통영북신DT,3232A685,34.854754,128.428162,1
스타벅스 거제대로DT,3232A686,34.894667,128.641559,1
스타벅스 거제고현,3232A687,34.890771,128.622185,1
스타벅스 소노캄거제,3232A688,34.843843,128.702360,1
스타벅스 거제옥포DT,3232A689,34.888991,128.691574,1
스타벅스 거제장평,3232A690,34.892974,128.608744,1
스타벅스 남양산IC DT,3232A691,35.319987,129.030485,1
스타벅스 양산증산역,3232A692,35.308980,129.009457,1
스타벅스 양산가촌,3232A693,35.317147,129.001499,1
스타벅스 양산덕계DT,3232A694,35.376107,129.155523,1
스타벅스 양산터미널,3232A695,35.335340,129.026850,1
스타벅스 양산범어,3232A696,35.328744,129.014307,1
스타벅스 양산이마트,3232A697,35.337066,129.026902,1
스타벅스 양산물금DT,3232A698,35.307535,128.986401,1
스타벅스 양산신기DT,3232A699,35.355050,129.038318,1
스타벅스 영남대아트센터,3232A700,35.831864,128.753292,1
스타벅스 영남대중앙도서관,3232A701,35.833166,128.758014,1
스타벅스 영남대,3232A702,35.836968,128.753065,1
스타벅스 대구가톨릭대,3232A703,35.907786,128.812463,1
스타벅스 경산이마트,3232A704,35.834624,128.720181,1
스타벅스 대구대학교,3232A705,35.897370,128.849758,1
스타벅스 경산임당역DT,3232A706,35.833750,128.745658,1
스타벅스 경산중산,3232A707,35.830297,128.719742,1
스타벅스 경산하양DT,3232A708,35.904849,128.823882,1
스타벅스 경산무학,3232A709,35.917282,128.813156,1
스타벅스 경주보문,3232A710,35.836607,129.284983,1
스타벅스 경주터미널DT,3232A711,35.838226,129.203324,1
스타벅스 경주대릉원,3232A712,35.833993,129.214981,1
스타벅스 경주보문호수DT,3232A713,35.853239,129.268688,1
스타벅스 경주중앙,3232A714,35.842119,129.212469,1
스타벅스 경주보문로DT,3232A715,35.838831,129.285953,1
스타벅스 경주용강DT,3232A716,35.867738,129.224455,1
스타벅스 경주충효DT,3232A717,35.844539,129.174758,1
스타벅스 구미상모DT,3232A718,36.082317,128.356385,1
스타벅스 구미도량DT,3232A719,36.138474,128.316815,1
스타벅스 구미옥계,3232A720,36.138285,128.419563,1
스타벅스 구미시청DT,3232A721,36.117631,128.341607,1
스타벅스 구미금오산DT,3232A722,36.122450,128.323746,1
스타벅스 구미인동,3232A723,36.107824,128.418499,1
스타벅스 구미공단,3232A724,36.101773,128.385854,1
스타벅스 구미인의DT,3232A725,36.095564,128.431144,1
스타벅스 구미광평DT,3232A726,36.103740,128.363590,1
스타벅스 구미문성DT,3232A727,36.160830,128.343046,1
스타벅스 구미확장단지,3232A728,36.155954,128.430024,1
스타벅스 상주무양DT,3232A729,36.426185,128.157202,1
스타벅스 영주가흥,3232A730,36.822911,128.610235,1
스타벅스 경북도청대로,3232A731,36.574734,128.485496,1
스타벅스 포항쌍용DT,3232A732,36.015500,129.352589,1
스타벅스 포항오천,3232A733,35.964203,129.402716,1
스타벅스 포항대이,3232A734,36.025372,129.339307,1
스타벅스 포항이마트,3232A735,35.991221,129.398508,1
스타벅스 포항시청,3232A736,36.018247,129.342089,1
스타벅스 포항송도,3232A737,36.035647,129.379446,1
스타벅스 포항IC DT,3232A738,36.035500,129.333031,1
스타벅스 포항세명기독병원,3232A739,36.017825,129.362026,1
스타벅스 포항포스코DT,3232A740,35.996578,129.387641,1
스타벅스 김천구미역,3232A741,36.116366,128.181653,1
스타벅스 김천시청DT,3232A742,36.132608,128.117670,1
스타벅스 김천부곡DT,3232A743,36.128160,128.101300,1
스타벅스 안동이마트,3232A744,36.558505,128.699308,1
스타벅스 안동병원,3232A745,36.547024,128.700640,1
스타벅스 안동시청,3232A746,36.566357,128.731139,1
스타벅스 안동강변DT,3232A747,36.562221,128.739847,1
스타벅스 안동옥동,3232A748,36.562289,128.701536,1
스타벅스 영천완산DT,3232A749,35.967021,128.948863,1
스타벅스 포항죽도DT,3232A750,36.018521,129.347918,1
스타벅스 포항장성DT,3232A751,36.074535,129.384214,1
스타벅스 포항양덕,3232A752,36.081551,129.398161,1
스타벅스 포항중앙,3232A753,36.038713,129.364099,1
스타벅스 포항영일대비치,3232A754,36.054992,129.376981,1
스타벅스 포항법원DT,3232A755,36.088505,129.385016,1
스타벅스 포항화진해수욕장,3232A756,36.251552,129.373348,1
스타벅스 포항중앙로DT,3232A757,36.030707,129.366266,1
스타벅스 포항초곡DT,3232A758,36.094074,129.343183,1
스타벅스 포항두호DT,3232A759,36.061009,129.370226,1
스타벅스 광양LF,3232A760,34.963281,127.566205,1
스타벅스 광양마동DT,3232A761,34.940269,127.705715,1
스타벅스 목포터미널DT,3232A762,34.810168,126.416970,1
스타벅스 목포하당,3232A763,34.803958,126.419806,1
스타벅스 목포북항DT,3232A764,34.808634,126.373266,1
스타벅스 목포옥암,3232A765,34.807386,126.427267,1
스타벅스 목포평화광장,3232A766,34.796986,126.434950,1
스타벅스 목포이마트,3232A767,34.811595,126.425164,1
스타벅스 목포용해DT,3232A768,34.822177,126.394151,1
스타벅스 목포남악,3232A769,34.813142,126.461725,1
스타벅스 전남도청DT,3232A770,34.810272,126.460603,1
스타벅스 순천연향,3232A771,34.952252,127.518725,1
스타벅스 순천신대,3232A772,34.933472,127.550242,1
스타벅스 순천호수공원,3232A773,34.968146,127.523261,1
스타벅스 순천조례,3232A774,34.971989,127.520958,1
스타벅스 순천용당DT,3232A775,34.980161,127.485398,1
스타벅스 순천팔마DT,3232A776,34.935133,127.521687,1
스타벅스 순천이마트,3232A777,34.942564,127.508452,1
스타벅스 순천오천,3232A778,34.937138,127.495396,1
스타벅스 여수해양공원,3232A779,34.738437,127.744285,1
스타벅스 여수학동DT,3232A780,34.761510,127.660968,1
스타벅스 여수웅천,3232A781,34.746166,127.671046,1
스타벅스 여수둔덕DT,3232A782,34.768947,127.697469,1
스타벅스 여수여서,3232A783,34.752883,127.704195,1
스타벅스 여수여천,3232A784,34.759840,127.667034,1
스타벅스 더여수돌산DT,3232A785,34.727515,127.743784,1
스타벅스 여수신월DT,3232A786,34.724694,127.708871,1
스타벅스 여수마리나,3232A787,34.740371,127.677847,1
스타벅스 전남화순DT,3232A788,35.068527,126.988767,1
스타벅스 전남나주,3232A789,35.022514,126.788058,1
스타벅스 나주혁신DT,3232A790,35.021272,126.803045,1
스타벅스 전북남원DT,3232A791,35.403873,127.382880,1
스타벅스 익산모현,3232A792,35.948353,126.942392,1
스타벅스 익산영등DT,3232A793,35.959316,126.968766,1
스타벅스 익산영등,3232A794,35.958206,126.973766,1
스타벅스 익산어양,3232A795,35.964547,126.980228,1
스타벅스 익산동산DT,3232A796,35.928958,126.958374,1
스타벅스 전주송천DT,3232A797,35.867469,127.121929,1
스타벅스 전북대병원DT,3232A798,35.841630,127.137024,1
스타벅스 전주혁신도시,3232A799,35.838110,127.059364,1
스타벅스 전주덕진광장DT,3232A800,35.842878,127.124205,1
스타벅스 전북대,3232A801,35.842915,127.126823,1
스타벅스 전주에코DT,3232A802,35.882219,127.131900,1
스타벅스 전주에코시티,3232A803,35.873080,127.124589,1
스타벅스 전주인후DT,3232A804,35.825745,127.164448,1
스타벅스 전주호성DT,3232A805,35.863629,127.150794,1
스타벅스 전주만성DT,3232A806,35.836612,127.077815,1
스타벅스 전주IC DT,3232A807,35.868018,127.074447,1
스타벅스 전주아중DT,3232A808,35.828230,127.173161,1
스타벅스 전주시청,3232A809,35.825678,127.146605,1
스타벅스 전주평화DT,3232A810,35.788482,127.131075,1
스타벅스 전주백제대로DT,3232A811,35.814654,127.123414,1
스타벅스 전주효자DT,3232A812,35.805550,127.111153,1
스타벅스 전주서신,3232A813,35.834597,127.116132,1
스타벅스 전주홍산로,3232A814,35.814820,127.106247,1
스타벅스 전주한옥마을,3232A815,35.813452,127.148558,1
스타벅스 전북도청,3232A816,35.815628,127.109217,1
스타벅스 전주경원,3232A817,35.819775,127.144494,1
스타벅스 전주신시가지,3232A818,35.817258,127.101759,1
스타벅스 전주이마트,3232A819,35.832320,127.120230,1
스타벅스 전주효천DT,3232A820,35.800789,127.099306,1
스타벅스 전북정읍DT,3232A821,35.570511,126.851867,1
스타벅스 군산나운DT,3232A822,35.962771,126.695586,1
스타벅스 군산수송,3232A823,35.964213,126.717207,1
스타벅스 군산대,3232A824,35.945739,126.685965,1
스타벅스 군산이마트,3232A825,35.982677,126.734952,1
스타벅스 군산조촌DT,3232A826,35.966957,126.734627,1
스타벅스 군산수송DT,3232A827,35.958837,126.714630,1
스타벅스 공주신관,3232A828,36.474648,127.140030,1
스타벅스 공주DT,3232A829,36.468150,127.142740,1
스타벅스 논산중앙,3232A830,36.201250,127.089906,1
스타벅스 논산내동DT,3232A831,36.182125,127.099793,1
스타벅스 충남보령DT,3232A832,36.341089,126.589233,1
스타벅스 대천해수욕장,3232A833,36.314893,126.512116,1
스타벅스 충남부여DT,3232A834,36.284039,126.922180,1
스타벅스 서산예천DT,3232A835,36.771727,126.440171,1
스타벅스 서산호수,3232A836,36.776653,126.448646,1
스타벅스 서산석남DT,3232A837,36.764848,126.453134,1
스타벅스 천안신부,3232A838,36.819309,127.157715,1
스타벅스 천안청당,3232A839,36.785752,127.157555,1
스타벅스 천안안서,3232A840,36.830087,127.179779,1
스타벅스 천안IC DT,3232A841,36.820250,127.161500,1
스타벅스 천안원성DT,3232A842,36.804011,127.158508,1
스타벅스 신세계천안아산,3232A843,36.820288,127.156933,1
스타벅스 천안청당신도시,3232A844,36.781377,127.152852,1
스타벅스 천안대로DT,3232A845,36.795121,127.164257,1
스타벅스 천안서북이마트,3232A846,36.838876,127.122399,1
스타벅스 천안백석,3232A847,36.823793,127.121751,1
스타벅스 천안불당DT,3232A848,36.805399,127.106090,1
스타벅스 천안서부대로DT,3232A849,36.803680,127.126990,1
스타벅스 천안두정역DT,3232A850,36.832879,127.146316,1
스타벅스 천안시청,3232A851,36.816537,127.106565,1
스타벅스 천안쌍용역,3232A852,36.793123,127.122230,1
스타벅스 천안신불당,3232A853,36.812323,127.108287,1
스타벅스 천안성정DT,3232A854,36.825394,127.140351,1
스타벅스 천안불당,3232A855,36.810010,127.110961,1
스타벅스 천안두정,3232A856,36.833981,127.134838,1
스타벅스 천안이마트,3232A857,36.796031,127.127260,1
스타벅스 천안불당신도시,3232A858,36.820422,127.109658,1
스타벅스 천안업성레이크,3232A859,36.845535,127.138131,1
스타벅스 갤러리아센터시티,3232A860,36.800459,127.104689,1
스타벅스 천안번영로DT,3232A861,36.850925,127.124607,1
스타벅스 충남홍성DT,3232A862,36.609624,126.663575,1
스타벅스 충남도청,3232A863,36.657045,126.681439,1
스타벅스 계룡대로DT,3232A864,36.288465,127.244408,1
스타벅스 계룡대실DT,3232A865,36.268265,127.259600,1
스타벅스 당진시곡DT,3232A866,36.903029,126.683873,1
스타벅스 당진문예의전당,3232A867,36.891205,126.638986,1
스타벅스 당진시청,3232A868,36.888004,126.647166,1
스타벅스 아산방축DT,3232A869,36.783651,126.992699,1
스타벅스 아산배방,3232A870,36.774847,127.053906,1
스타벅스 아산탕정,3232A871,36.798663,127.058333,1
스타벅스 아산용화,3232A872,36.774397,127.008545,1
스타벅스 아산권곡,3232A873,36.788475,127.015954,1
스타벅스 아산탕정역,3232A874,36.787036,127.083771,1
스타벅스 아산모종,3232A875,36.776300,127.028425,1
스타벅스 천안아산역,3232A876,36.797450,127.105762,1
스타벅스 청주용암DT,3232A877,36.607509,127.503947,1
스타벅스 청주용담DT,3232A878,36.634172,127.505110,1
스타벅스 청주서문,3232A879,36.635373,127.486041,1
스타벅스 충북도청,3232A880,36.634270,127.491049,1
스타벅스 청주동남,3232A881,36.615490,127.516437,1
스타벅스 충주호암DT,3232A882,36.959057,127.923732,1
스타벅스 충주시청DT,3232A883,36.990066,127.928756,1
스타벅스 충주터미널,3232A884,36.980662,127.915191,1
스타벅스 충주연수,3232A885,36.982721,127.939889,1
스타벅스 충주교현DT,3232A886,36.966956,127.947386,1
스타벅스 충북혁신도시,3232A887,36.908714,127.542941,1
스타벅스 제천DT,3232A888,37.143691,128.213266,1
스타벅스 제천하소DT,3232A889,37.135855,128.199182,1
스타벅스 제천장락DT,3232A890,37.149567,128.226432,1
스타벅스 청주비하DT,3232A891,36.638464,127.422338,1
스타벅스 청주오송,3232A892,36.629803,127.333263,1
스타벅스 청주봉명DT,3232A893,36.646768,127.464561,1
스타벅스 청주강서,3232A894,36.625391,127.429613,1
스타벅스 청주지웰시티,3232A895,36.643657,127.427020,1
스타벅스 현대충청,3232A896,36.644407,127.426305,1
스타벅스 청주터미널,3232A897,36.626368,127.432425,1
스타벅스 오송바이오산업단지,3232A898,36.632619,127.327236,1
스타벅스 청주서현,3232A899,36.617812,127.429247,1
스타벅스 청주복대지웰,3232A900,36.641580,127.428199,1
스타벅스 오송파라곤,3232A901,36.619824,127.315230,1
스타벅스 청주이마트,3232A902,36.601146,127.474681,1
스타벅스 청주사직DT,3232A903,36.635906,127.481156,1
스타벅스 청주성화,3232A904,36.617611,127.446086,1
스타벅스 충북대,3232A905,36.633965,127.459715,1
스타벅스 충북대학교병원,3232A906,36.623939,127.461400,1
스타벅스 청주분평DT,3232A907,36.605664,127.494821,1
스타벅스 충북대캠퍼스,3232A908,36.627595,127.458507,1
스타벅스 오창호수공원,3232A909,36.712751,127.427283,1
스타벅스 청주율량DT,3232A910,36.666230,127.493207,1
스타벅스 오창과학단지,3232A911,36.716466,127.423272,1
스타벅스 청주주성,3232A912,36.671428,127.496933,1
스타벅스 오창2산단,3232A913,36.732073,127.449771,1
스타벅스 충북혁신덕산,3232A914,36.899775,127.529365,1
스타벅스 제주에듀시티,3232A915,33.291788,126.284407,1
스타벅스 제주성산DT,3232A916,33.449718,126.920701,1
스타벅스 제주중문DT,3232A917,33.254998,126.415906,1
스타벅스 제주송악산,3232A918,33.206799,126.290035,1
스타벅스 서귀포DT,3232A919,33.249278,126.506523,1
스타벅스 성산일출봉,3232A920,33.462865,126.935544,1
스타벅스 제주중문,3232A921,33.251128,126.412752,1
스타벅스 서귀포올레,3232A922,33.248302,126.563778,1
스타벅스 제주모슬포DT,3232A923,33.227287,126.257888,1
스타벅스 제주서귀포남원DT,3232A924,33.282883,126.718877,1
스타벅스 제주도남DT,3232A925,33.480342,126.523557,1
스타벅스 제주협재,3232A926,33.393839,126.240490,1
스타벅스 제주외도DT,3232A927,33.492333,126.427066,1
스타벅스 제주삼화DT,3232A928,33.511769,126.580473,1
스타벅스 제주시청,3232A929,33.500516,126.529711,1
스타벅스 제주함덕,3232A930,33.542511,126.668567,1
스타벅스 제주애월DT,3232A931,33.472780,126.348739,1
스타벅스 제주칠성,3232A932,33.513349,126.525244,1
스타벅스 제주노형,3232A933,33.487811,126.481861,1
스타벅스 제주용담DT,3232A934,33.512345,126.484564,1
스타벅스 신제주이마트,3232A935,33.484789,126.480346,1
스타벅스 제주세화DT,3232A936,33.522997,126.853093,1
스타벅스 제주노형로,3232A937,33.483441,126.476159,1
스타벅스 제주노형DT,3232A938,33.490850,126.474278,1
스타벅스 제주한라수목원DT,3232A939,33.469020,126.484586,1
스타벅스 제주서해안로DT,3232A940,33.516786,126.503555,1
스타벅스 제주일도DT,3232A941,33.507328,126.540898,1
스타벅스 제주공항DT,3232A942,33.500566,126.505484,1
스타벅스 제주한담해변DT,3232A943,33.458183,126.311230,1
스타벅스 더제주송당파크R,3232A944,33.435446,126.731393,1
스타벅스 제주평화로DT,3232A945,33.463293,126.450998,1
스타벅스 세종보람,3232A946,36.477332,127.286519,1
스타벅스 세종새롬,3232A947,36.486467,127.250852,1
스타벅스 세종어진R,3232A948,36.508235,127.261047,1
